id,_URI,instanceID,_PARENT_AURI,fh_1355_rr_c,fh_1355_rr_nc,fh_1355_rr_n,fh_13_55,fh_13_56,fh_13_56_1n,fh_13_56_2n,fh_13_56_3n_a,fh_13_56_3n_b,fh_13_57,fh_13_58,fh_13_59,fh_13_60,fh_13_61,fh_13_61_other,rta_form_id
844,uuid:7a1ac919-045d-4e99-a14d-23d2437ca265,uuid:3b611595-b21c-4217-9204-55dff89c20dd,uuid:3b611595-b21c-4217-9204-55dff89c20dd,1,st,"",2,0,0,0,0,0,1,3,0,0,"","",ML_FH_Household_Full_G2
845,uuid:7a6bb1aa-147a-4a36-85ad-988b6a8c6543,uuid:8ca0924b-7a5b-425c-a573-5c5669a1a1f7,uuid:8ca0924b-7a5b-425c-a573-5c5669a1a1f7,1,st,"",3,0,0,0,0,0,1,30,0,0,"","",ML_FH_Household_Full_G2
846,uuid:7a8c8eab-891a-4e00-b3ec-d21e025161b6,uuid:3f3df0f1-4bc4-402d-8d78-87a81e969148,uuid:3f3df0f1-4bc4-402d-8d78-87a81e969148,1,st,"",3,1,0,0,0,0,1,2,1,0,"","",ML_FH_Household_Full_G2
847,uuid:7acc5ea3-b3d3-4c0c-836e-9a9acff4c7c2,uuid:a6a2df4e-5fea-488c-8944-b2808a978ba8,uuid:a6a2df4e-5fea-488c-8944-b2808a978ba8,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
848,uuid:7ad49e81-3c5d-46cb-a6bc-b8247d5f9829,uuid:43bac72e-ced8-4821-9721-cfd521bbf380,uuid:43bac72e-ced8-4821-9721-cfd521bbf380,1,st,"",1,0,0,0,0,0,1,25,0,0,"","",ML_FH_Household_Full_G2
849,uuid:7ae32fbc-5cf6-4659-a272-d4c336541d41,uuid:75622abe-5214-43fc-99b5-7878d42bbe12,uuid:75622abe-5214-43fc-99b5-7878d42bbe12,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
850,uuid:7aeacdee-67c7-45ec-92c5-d5c10005c422,uuid:1a7e35c2-b956-463e-98e5-0ee543405662,uuid:1a7e35c2-b956-463e-98e5-0ee543405662,1,st,"",2,0,1,0,1,0,1,0,0,0,"","",ML_FH_Household_Full_G2
851,uuid:7affb992-e218-484e-9718-bdb95d15bdcf,uuid:61c8b581-bd53-46e6-aea0-64da77ad556d,uuid:61c8b581-bd53-46e6-aea0-64da77ad556d,1,st,"",3,0,0,0,0,1,1,3,0,0,"","",ML_FH_Household_Full_G2
852,uuid:7b31c483-a79f-4500-a1f6-4b8620574231,uuid:8a39220f-0d13-4fa3-92f1-210c453e991f,uuid:8a39220f-0d13-4fa3-92f1-210c453e991f,1,st,"",5,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
853,uuid:7b6f4ddf-de59-4513-a04f-f4e8b747f099,uuid:0664805a-e9df-4a87-b7d1-0c27f4065713,uuid:0664805a-e9df-4a87-b7d1-0c27f4065713,1,st,"",2,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
854,uuid:7b9ab5a1-f9ee-496d-a770-2f69052b775a,uuid:d975c11a-e035-4f05-b40c-a2edc7ac8cb1,uuid:d975c11a-e035-4f05-b40c-a2edc7ac8cb1,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
855,uuid:7ba68c89-a393-4012-90d6-428990d36756,uuid:bada713a-64f6-4716-99f2-e46c00a7a1ea,uuid:bada713a-64f6-4716-99f2-e46c00a7a1ea,1,st,"",3,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
856,uuid:7be888b1-cbd5-418e-a657-3528e25795df,uuid:ed7f329c-806b-471e-af31-adee118b29af,uuid:ed7f329c-806b-471e-af31-adee118b29af,1,st,"",2,0,0,0,0,0,1,3,0,0,"","",ML_FH_Household_Full_G2
857,uuid:7c1c2a06-0748-438a-bb8f-4de64c09cd9a,uuid:8a0a37f1-1333-4cfb-a3bf-5894a9a06a40,uuid:8a0a37f1-1333-4cfb-a3bf-5894a9a06a40,1,st,"",3,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
858,uuid:7c3978a1-975a-46de-8517-73c8e5c6848d,uuid:4e722445-ce53-425f-a424-eeb553e9b535,uuid:4e722445-ce53-425f-a424-eeb553e9b535,1,st,"",4,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
859,uuid:7c430913-1901-4695-aa32-30086637e482,uuid:fa2b9217-5813-429b-8e51-219fc561ed10,uuid:fa2b9217-5813-429b-8e51-219fc561ed10,1,st,"",3,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
860,uuid:7c622932-69ac-4928-bed5-d112dd52d57b,uuid:e5aec5db-0655-42af-90fe-8164cbdbf512,uuid:e5aec5db-0655-42af-90fe-8164cbdbf512,1,st,"",4,0,0,1,0,1,1,0,0,0,"","",ML_FH_Household_Full_G2
861,uuid:7c96257a-1da6-49ba-b4c2-085b1f3fb08a,uuid:0f3651f3-e5e7-4edb-af14-b6f6b5cffed3,uuid:0f3651f3-e5e7-4edb-af14-b6f6b5cffed3,1,st,"",2,0,0,0,0,0,1,35,0,0,"","",ML_FH_Household_Full_G2
862,uuid:7cb8fc7e-0496-44dc-8ec6-d02929c9a2f6,uuid:c116fb58-c505-4f69-8c32-c95fbccb63cd,uuid:c116fb58-c505-4f69-8c32-c95fbccb63cd,1,st,"",4,1,0,0,0,0,1,4,0,0,"","",ML_FH_Household_Full_G2
863,uuid:7cc3723c-2b10-4db8-b0b0-22d04f037645,uuid:76696201-e77e-4667-932e-868dc58b0c40,uuid:76696201-e77e-4667-932e-868dc58b0c40,1,st,"",4,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
864,uuid:7cca3a0a-e39c-4a0d-be5d-7144117e7365,uuid:0cfb2382-6c73-42c6-9a85-11a9fee5fca6,uuid:0cfb2382-6c73-42c6-9a85-11a9fee5fca6,1,st,"",2,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
865,uuid:7cd8e49f-eb95-440c-84b9-c6d083a77fa2,uuid:9203c2a6-9537-4f28-b748-87173819f05b,uuid:9203c2a6-9537-4f28-b748-87173819f05b,1,st,"",4,0,0,0,0,0,1,1,1,0,"","",ML_FH_Household_Full_G2
866,uuid:7d3e891a-5c16-4411-bac1-cb3d931399be,uuid:8386acd2-2f90-495b-987e-f396c2893ab7,uuid:8386acd2-2f90-495b-987e-f396c2893ab7,1,st,"",1,0,0,0,0,0,1,2,1,0,"","",ML_FH_Household_Full_G2
867,uuid:7d411cb4-fc08-4f60-97fa-92649940351c,uuid:7c370038-bf4e-40c2-b1cd-81b4f0fb2a4c,uuid:7c370038-bf4e-40c2-b1cd-81b4f0fb2a4c,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
868,uuid:7d43d6c4-78b2-4a4f-bec9-c4c0ad48243b,uuid:c4d99d67-faac-4537-b440-79e9aa7b8e2c,uuid:c4d99d67-faac-4537-b440-79e9aa7b8e2c,1,st,"",1,0,0,0,0,0,1,40,0,0,"","",ML_FH_Household_Full_G2
869,uuid:7d4e8404-cd16-4241-a4f3-7d536b214368,uuid:a4bcc27a-b76d-4066-bd81-431e0277562c,uuid:a4bcc27a-b76d-4066-bd81-431e0277562c,1,st,"",2,0,0,0,0,1,1,0,0,0,"","",ML_FH_Household_Full_G2
870,uuid:7d5df4a4-0f10-47a8-a064-cb6086a1541d,uuid:abbb88fe-40e2-472c-b71e-8f5b09d92680,uuid:abbb88fe-40e2-472c-b71e-8f5b09d92680,1,st,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
871,uuid:7db81400-f0bb-4a5b-b896-f4c4869307a5,uuid:754b32d5-d2ca-4d96-afe9-2cdd830755d7,uuid:754b32d5-d2ca-4d96-afe9-2cdd830755d7,1,st,"",4,0,0,0,0,0,1,3,0,0,"","",ML_FH_Household_Full_G2
872,uuid:7dd592f9-c156-4614-889d-4932685ab682,uuid:c02c3b9d-4ba4-4bc4-a413-7d5d6ecd261b,uuid:c02c3b9d-4ba4-4bc4-a413-7d5d6ecd261b,1,st,"",3,0,0,0,0,0,1,3,0,0,"","",ML_FH_Household_Full_G2
873,uuid:7e45a6b9-994b-441a-bb6d-2aae5256d2fb,uuid:e0bb0901-d3db-43b1-8dea-8b27cbbfddb9,uuid:e0bb0901-d3db-43b1-8dea-8b27cbbfddb9,1,st,"",4,1,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
874,uuid:7e55f5c3-9f1b-4b69-bd39-7deb78a4438a,uuid:3812b314-c9a0-4932-a9ae-e797124edd2f,uuid:3812b314-c9a0-4932-a9ae-e797124edd2f,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
875,uuid:7e59e500-fee5-4d8f-8b35-69c4106abd00,uuid:0a8e7c01-15da-4219-8c22-c2fa2c4fb57b,uuid:0a8e7c01-15da-4219-8c22-c2fa2c4fb57b,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
876,uuid:7e5b176b-3879-4c6d-a463-66aa82f8af97,uuid:2ce203a3-d090-4f7f-bf0f-e035c589c225,uuid:2ce203a3-d090-4f7f-bf0f-e035c589c225,1,st,"",4,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
877,uuid:7e61a3e2-87a8-4f2d-9638-d9a0b4038f1c,uuid:ae39ec21-d41b-4de5-af80-a8cadf5c8e87,uuid:ae39ec21-d41b-4de5-af80-a8cadf5c8e87,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
878,uuid:7e7309b3-b169-4390-a1fa-82aefd1cd672,uuid:2ae5c453-04b5-4e15-b952-4d1442098c21,uuid:2ae5c453-04b5-4e15-b952-4d1442098c21,1,st,"",3,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
879,uuid:7e7bb995-e21a-4df2-b58b-8bf90518d2ef,uuid:de887dd0-f4c7-46fd-8140-c57c015b0502,uuid:de887dd0-f4c7-46fd-8140-c57c015b0502,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
880,uuid:7e9ea346-5228-40a8-a027-8f9bc19876cb,uuid:67294f28-5570-4de9-bf3d-0bfd7f95d6ff,uuid:67294f28-5570-4de9-bf3d-0bfd7f95d6ff,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
881,uuid:7ea9f720-fd8d-40a8-8e7a-c68968ef343b,uuid:ef13e8cc-7df3-4d6b-8de6-0b015f0da8e0,uuid:ef13e8cc-7df3-4d6b-8de6-0b015f0da8e0,1,st,"",3,0,0,0,0,1,1,0,0,1,3,"",ML_FH_Household_Full_G2
882,uuid:7ee21443-dac5-480e-812b-ecd474b5699e,uuid:0eb56d15-9e81-49f4-bfc5-8242b976bba7,uuid:0eb56d15-9e81-49f4-bfc5-8242b976bba7,1,st,"",4,1,0,0,0,1,1,5,1,0,"","",ML_FH_Household_Full_G2
883,uuid:7f3a8185-a77a-4aa9-9484-4b7a113b2be3,uuid:2a1dd0ac-2a7d-4e03-94fb-8baa2802eb06,uuid:2a1dd0ac-2a7d-4e03-94fb-8baa2802eb06,1,st,"",4,0,1,0,1,0,1,1,0,0,"","",ML_FH_Household_Full_G2
884,uuid:7f7ab1f6-b2ab-450c-9966-4f887532b4c0,uuid:a3a705cb-7bfa-4472-8ca1-299e0af8f545,uuid:a3a705cb-7bfa-4472-8ca1-299e0af8f545,1,st,"",3,0,0,0,0,1,1,24,0,0,"","",ML_FH_Household_Full_G2
885,uuid:7fc5c42d-9a0a-41ea-ba4d-fabdd9866323,uuid:207290f0-9459-4154-808b-69f4728194fb,uuid:207290f0-9459-4154-808b-69f4728194fb,1,st,"",3,0,0,1,0,0,1,0,0,1,4,"",ML_FH_Household_Full_G2
886,uuid:7fcf8db2-38ab-411d-88c8-caea854e0afa,uuid:6523ac5e-e690-42e9-ab8e-53304b2a24d6,uuid:6523ac5e-e690-42e9-ab8e-53304b2a24d6,1,st,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
887,uuid:802d2b5f-b161-44df-92f5-13d17c2f5f31,uuid:fad6278f-397e-451e-a229-8d5cb9846725,uuid:fad6278f-397e-451e-a229-8d5cb9846725,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
888,uuid:806b663d-6909-4932-82bb-8468f8029f2e,uuid:eb0cbc67-4492-4209-ac18-63fcbefff217,uuid:eb0cbc67-4492-4209-ac18-63fcbefff217,1,st,"",3,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
889,uuid:808f3254-2caf-4bfd-93a2-51d0eabdb626,uuid:9559defa-5a34-45c8-962b-6b80375734b3,uuid:9559defa-5a34-45c8-962b-6b80375734b3,1,st,"",2,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
890,uuid:80e2085b-c86d-473d-abe2-2ad34ebd1bfb,uuid:e02aad3a-306a-4fec-826a-4a2e682800bd,uuid:e02aad3a-306a-4fec-826a-4a2e682800bd,1,st,"",4,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
891,uuid:81565a6e-2602-40a9-94b4-6d53ba53b268,uuid:0b595b5a-b6c1-4d57-a4db-e5529ac99374,uuid:0b595b5a-b6c1-4d57-a4db-e5529ac99374,1,st,"",5,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
892,uuid:816cbb01-4488-4933-af88-92eecd141d74,uuid:e49442c8-41b3-4f01-8812-2db065effa04,uuid:e49442c8-41b3-4f01-8812-2db065effa04,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
893,uuid:81f9a0a6-5b07-4be7-a2b1-628d81aefed7,uuid:a5cbf7eb-571a-4ab4-b3a7-e43b61ec9fcb,uuid:a5cbf7eb-571a-4ab4-b3a7-e43b61ec9fcb,1,st,"",2,0,0,0,0,1,1,0,0,0,"","",ML_FH_Household_Full_G2
894,uuid:82010b8c-d646-48e7-a86c-f65fe5a96f52,uuid:7cdafe89-e7ff-4981-a26f-57df73d41a29,uuid:7cdafe89-e7ff-4981-a26f-57df73d41a29,1,st,"",4,0,0,0,0,0,1,100,0,0,"","",ML_FH_Household_Full_G2
895,uuid:821635d1-b928-4394-8c17-b5417161c2dd,uuid:dac2871c-2c29-4269-88e2-3f9d5f1b144d,uuid:dac2871c-2c29-4269-88e2-3f9d5f1b144d,1,st,"",2,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
896,uuid:82214239-a19d-4965-9b16-3738c5b161d5,uuid:d085cb21-f751-499c-864e-2ecfdd36ccca,uuid:d085cb21-f751-499c-864e-2ecfdd36ccca,1,st,"",4,0,0,0,0,0,1,3,0,1,96,"Spiritual water",ML_FH_Household_Full_G2
897,uuid:82714978-489e-4d24-88b3-411169b8a6cb,uuid:cf6059f7-aa9c-499e-b351-733d5882cc3f,uuid:cf6059f7-aa9c-499e-b351-733d5882cc3f,1,st,"",1,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
898,uuid:829eb130-a6bf-4eb1-a7a4-77ccefa72153,uuid:9129fdff-855c-486d-97ed-d53183475706,uuid:9129fdff-855c-486d-97ed-d53183475706,1,st,"",3,0,0,0,0,0,1,100,0,0,"","",ML_FH_Household_Full_G2
899,uuid:82ad34a5-1178-4bf8-b3de-40fb80e2991c,uuid:01bbfc59-d3d7-4452-a3fa-953970cde078,uuid:01bbfc59-d3d7-4452-a3fa-953970cde078,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
900,uuid:82f614fb-c956-4e42-97b4-c3551b1e3d5d,uuid:c3a5a6be-ccf8-48c7-8cc2-ca890cd1a780,uuid:c3a5a6be-ccf8-48c7-8cc2-ca890cd1a780,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
901,uuid:832fa6ae-435b-46a8-bee9-5ab0dcedf09f,uuid:62516ca9-bda9-4e5c-b368-6afba0637f66,uuid:62516ca9-bda9-4e5c-b368-6afba0637f66,1,st,"",5,0,0,0,0,0,1,0,0,1,96,"Spiritual water",ML_FH_Household_Full_G2
902,uuid:839ec285-298c-4bb9-b9c0-8a57fc48d2e7,uuid:cb5e2561-0eaf-4bba-8fc9-0c38bed24f4e,uuid:cb5e2561-0eaf-4bba-8fc9-0c38bed24f4e,1,st,"",4,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
903,uuid:83d65dc6-c324-4fc5-8e11-328b3ab8f546,uuid:561cdd16-4a46-4023-9c32-5d5b49a5b115,uuid:561cdd16-4a46-4023-9c32-5d5b49a5b115,1,st,"",5,0,0,0,0,0,1,0,0,1,7,"",ML_FH_Household_Full_G2
904,uuid:842189e3-cdb0-4ce5-bec1-1581887b831d,uuid:3e8c4080-bc94-46b7-986e-19f0cba8c1f8,uuid:3e8c4080-bc94-46b7-986e-19f0cba8c1f8,1,st,"",3,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
905,uuid:842e9851-29f5-4d4a-a5fe-92aba2c6429c,uuid:395f6118-8d71-4374-a55d-93a86f986617,uuid:395f6118-8d71-4374-a55d-93a86f986617,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
906,uuid:843d1d87-5c78-4a6c-ae49-f5c3c62199f1,uuid:96e5ad27-3fb5-4971-ac3d-b2844de7b302,uuid:96e5ad27-3fb5-4971-ac3d-b2844de7b302,1,st,"",2,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
907,uuid:846da10f-ca30-4cc3-9db9-2ca3aae4b820,uuid:0218a210-62fc-40c0-a616-03b116746c6f,uuid:0218a210-62fc-40c0-a616-03b116746c6f,1,st,"",2,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
908,uuid:847d7642-acdb-4dcc-8e63-939554d84a8e,uuid:e1e70e23-52c3-4ca7-9fde-903e1f043490,uuid:e1e70e23-52c3-4ca7-9fde-903e1f043490,1,st,"",3,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
909,uuid:847f5312-efa2-4111-8dd1-03c59940ec60,uuid:edb24319-8e0e-427a-a305-429382a75512,uuid:edb24319-8e0e-427a-a305-429382a75512,1,st,"",2,0,0,1,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
910,uuid:8492088d-d416-4047-8747-03d5dd21b46a,uuid:a8940605-2fd3-4574-9be8-c9865092a934,uuid:a8940605-2fd3-4574-9be8-c9865092a934,1,st,"",2,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
911,uuid:84d57ac2-75ca-49b2-91c3-f7a9b972e525,uuid:f12319de-3fd9-4772-99a4-acfd26c8c426,uuid:f12319de-3fd9-4772-99a4-acfd26c8c426,1,st,"",3,0,0,0,0,0,1,100,0,0,"","",ML_FH_Household_Full_G2
912,uuid:85044b5d-05ce-4866-96a5-14c582b44b5e,uuid:25b2deca-43bc-46fa-b6a1-f079c42c54fb,uuid:25b2deca-43bc-46fa-b6a1-f079c42c54fb,1,st,"",1,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
913,uuid:85141fbc-fece-4469-916e-1df3156a371c,uuid:b333dd63-3858-4055-9210-503f6475482b,uuid:b333dd63-3858-4055-9210-503f6475482b,1,st,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
914,uuid:8514da6c-1842-43dc-9c36-8fc4389fc0fd,uuid:ea0831ca-2a93-4c5a-9d70-c55d4f2b09e5,uuid:ea0831ca-2a93-4c5a-9d70-c55d4f2b09e5,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
915,uuid:8548203e-e76a-444b-81bb-72e70f4fbd9a,uuid:e1ab7985-4bad-491f-af1c-a73c6ef6bf5d,uuid:e1ab7985-4bad-491f-af1c-a73c6ef6bf5d,1,st,"",4,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
916,uuid:854bc031-a299-4835-8821-016f5fd6032a,uuid:208ab1e7-5b66-4c44-9750-24bc8d65fa05,uuid:208ab1e7-5b66-4c44-9750-24bc8d65fa05,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
917,uuid:854f1b5b-c90f-485d-9ec4-117758de981a,uuid:8f85add3-2475-429c-9d2a-4821b61a739f,uuid:8f85add3-2475-429c-9d2a-4821b61a739f,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
918,uuid:855f7cd8-f2ad-4017-b1c0-916bc6fcb862,uuid:68514148-ee95-405e-b14e-6bb9ea82195a,uuid:68514148-ee95-405e-b14e-6bb9ea82195a,1,st,"",3,0,1,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
919,uuid:8579679c-b336-4004-ac69-79878fab84b4,uuid:7a3ffadc-320e-402f-b58b-857e3c409884,uuid:7a3ffadc-320e-402f-b58b-857e3c409884,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
920,uuid:858f3208-be88-48c0-832c-bd13e0eafd3a,uuid:ed3e931f-e970-4f17-a210-8b4be6e05d62,uuid:ed3e931f-e970-4f17-a210-8b4be6e05d62,1,st,"",3,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
921,uuid:859d88c1-ff38-44ca-90fe-d92e3977de75,uuid:0fc5482e-10df-45c9-be77-10506ea6cadb,uuid:0fc5482e-10df-45c9-be77-10506ea6cadb,1,st,"",2,0,0,0,0,1,1,0,1,0,"","",ML_FH_Household_Full_G2
922,uuid:85a2e520-413e-49f9-bfbe-0a78522cbd94,uuid:7d32138f-704a-4c7a-8a4b-a2f7c3101f1d,uuid:7d32138f-704a-4c7a-8a4b-a2f7c3101f1d,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
923,uuid:85bf8083-ef73-4fb0-a9eb-f51476611d30,uuid:42063ac6-3aae-497c-aeee-4578aba2240b,uuid:42063ac6-3aae-497c-aeee-4578aba2240b,1,st,"",4,0,0,0,0,0,1,30,0,0,"","",ML_FH_Household_Full_G2
924,uuid:8620c771-9452-42a7-aa93-c9b5ad609e01,uuid:d014e5f6-4a11-4eef-92c1-841030da125c,uuid:d014e5f6-4a11-4eef-92c1-841030da125c,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
925,uuid:8642cdb6-c873-4377-96c7-7e04f9fe11fa,uuid:18bb34d0-ff79-4917-a1db-542f9a43f8ba,uuid:18bb34d0-ff79-4917-a1db-542f9a43f8ba,1,st,"",2,0,0,1,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
926,uuid:86812314-cb2a-4230-91f9-724758890943,uuid:bf7ca88f-7060-40c3-8978-3e687c451b06~0,uuid:bf7ca88f-7060-40c3-8978-3e687c451b06~0,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
927,uuid:86c53a5d-bc8c-4b85-954e-481ac8849656,uuid:cbc22203-675c-463f-98e2-385537bc3fc0,uuid:cbc22203-675c-463f-98e2-385537bc3fc0,1,st,"",2,0,0,0,0,0,1,6,1,0,"","",ML_FH_Household_Full_G2
928,uuid:8734f4bc-0adb-446a-8115-4c2ecdc828b0,uuid:ef34b0fa-a56f-43ff-9591-cd4b958c6584,uuid:ef34b0fa-a56f-43ff-9591-cd4b958c6584,1,st,"",3,0,0,0,0,0,1,3,0,0,"","",ML_FH_Household_Full_G2
929,uuid:87642663-3b8b-4408-a1a9-5efb9d46745c,uuid:101d07a5-ebbf-4f42-a399-3920c6f5e2da,uuid:101d07a5-ebbf-4f42-a399-3920c6f5e2da,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
930,uuid:878b12f7-a28d-4088-ba41-3138f12d6202,uuid:ef3609b8-5965-4658-a15f-b37cd23b6b29,uuid:ef3609b8-5965-4658-a15f-b37cd23b6b29,1,st,"",5,0,0,0,0,1,1,5,0,0,"","",ML_FH_Household_Full_G2
931,uuid:87b26dc9-3143-4d04-b786-7c2933b2e210,uuid:db1e5332-35fd-426e-9167-a564cff4f321,uuid:db1e5332-35fd-426e-9167-a564cff4f321,1,st,"",1,0,1,0,1,0,1,0,0,0,"","",ML_FH_Household_Full_G2
932,uuid:87fa7cc2-8cdf-4ec9-8cdf-21564c358a89,uuid:f862495f-8896-4a89-86cf-f4715fa2937d,uuid:f862495f-8896-4a89-86cf-f4715fa2937d,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
933,uuid:8809d916-639f-4af4-9cb8-edd524be3124,uuid:d3534833-5d3b-4094-9278-3bb5438ee1b2,uuid:d3534833-5d3b-4094-9278-3bb5438ee1b2,1,st,"",3,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
934,uuid:880c15af-fc63-4e3b-8036-8e949955edf0,uuid:749ff0de-f4d4-4eac-ba0a-004842d5ed0e,uuid:749ff0de-f4d4-4eac-ba0a-004842d5ed0e,1,st,"",3,0,0,0,0,0,1,100,0,0,"","",ML_FH_Household_Full_G2
935,uuid:88225dd0-bd5b-477f-bed6-ce9f53cf82cd,uuid:702de772-cb55-4821-b50b-be54e71ea8e4,uuid:702de772-cb55-4821-b50b-be54e71ea8e4,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
936,uuid:88642d6d-d83c-45a2-a031-60fb7308212e,uuid:e686733b-3858-422a-a28c-1d73f9a7ee7a,uuid:e686733b-3858-422a-a28c-1d73f9a7ee7a,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
937,uuid:88756284-44e4-4452-8203-35f08cee8fd5,uuid:64d708d4-a7b5-4823-bea6-eafe750e07f1,uuid:64d708d4-a7b5-4823-bea6-eafe750e07f1,1,st,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
938,uuid:88c5b63c-167a-40ce-80af-d24fbe3dc395,uuid:cf77e6a8-1c43-41a1-8c3e-bbbe25cd6ae8,uuid:cf77e6a8-1c43-41a1-8c3e-bbbe25cd6ae8,1,st,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
939,uuid:88f7f11a-3637-4094-a9d9-a9079eb797ff,uuid:de310b89-ad13-46e4-9244-8da8cab8e887,uuid:de310b89-ad13-46e4-9244-8da8cab8e887,1,st,"",2,0,0,1,0,0,1,0,0,1,3,"",ML_FH_Household_Full_G2
940,uuid:88fef846-c1d2-4c3a-b577-e13aad10240a,uuid:3791b00c-6097-4920-9b2f-411791a47a4c,uuid:3791b00c-6097-4920-9b2f-411791a47a4c,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
941,uuid:8961a33e-001b-4351-92dc-8c48fd7bc339,uuid:f8109e4e-c139-43d3-a73a-430ce5f67482,uuid:f8109e4e-c139-43d3-a73a-430ce5f67482,1,st,"",2,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
942,uuid:897ed4dd-b228-4722-a1fd-42c07b2acfcc,uuid:afbd08eb-f99b-4977-a697-160ef5d255ed,uuid:afbd08eb-f99b-4977-a697-160ef5d255ed,1,st,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
